county,license_number,operation_type,estab_type,entity_name,dba_name,street_number,street_name,city,state,zip_code,georeference,:@computed_region_yamh_8v7k,square_footage,address_line_2,address_line_3,longitude,latitude
BRONX,760773,Store,AC,KPODA CT SERVICES LLC,KPODA CT SERVICES,383,E 169TH ST,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90982, 40.83427]}",307,600,,,-73.90982,40.83427
BRONX,760772,Store,AC,U-RAY HALAL MEAT & FISH CORP,U-RAY HALAL MEAT & FISH,1378,BOSTON ROAD,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.89821, 40.83258]}",307,,,,-73.89821,40.83258
BRONX,760662,Store,AC,WHEELER DELI GROCERY CORPORATION,WHEELER DELI GROCERY,1209,WHEELER AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.8802, 40.82888]}",307,1000,,,-73.8802,40.82888
BRONX,760633,Store,AC,BRONX FAMOUS DELI CORP,BRONX FAMOUS DELI,782,E 163RD ST,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.9029, 40.82266]}",307,,,,-73.9029,40.82266
BRONX,760617,Store,AC,174TH GRAND FOODMART CORP,174TH GRAND FOODMART,1645,GRAND AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91512, 40.84699]}",307,1800,,,-73.91512,40.84699
BRONX,760539,Store,A,TOP HELL MINI MART MARKET CORP,TOP HELL MINI MART MARKET,708,CASTLE HILL AVE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.84857, 40.82135]}",307,,,,-73.84857,40.82135
BRONX,760512,Store,AC,3RD AVE BLUE STAR CORP,3RD AVE BLUE STAR,2614,3RD AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92504, 40.81223]}",307,1300,,,-73.92504,40.81223
BRONX,760509,Store,AC,3 X 3 KITCHEN PROVISIONS LLC,3 X 3 KITCHEN PROVISIONS,3601,FIELDSTON RD,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90659, 40.88679]}",307,1000,,,-73.90659,40.88679
BRONX,760507,Store,AC,TOP DELI & MORE CORP,TOP DELI & MORE,743,BURKE AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86508, 40.87141]}",307,,,,-73.86508,40.87141
BRONX,760464,Store,AC,BROTHERS GROCERY & CONVENIENCE INC,BROTHERS GROCERY & CONVENIENCE,271,EAST 161ST ST,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91815, 40.8255]}",307,1800,,,-73.91815,40.8255
BRONX,760457,Store,AC,SOCOTRA MEAT MARKET LLC,SOCOTRA MEAT MARKET,762,ALLERTON AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86502, 40.86548]}",307,1000,,,-73.86502,40.86548
BRONX,760455,Store,A,MAX DEALS OGDEN INC,DOLLAR DEALS,1049,OGDEN AVE ####,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.9286, 40.83431]}",307,,,,-73.9286,40.83431
BRONX,760453,Store,A,MOODY GROCERY CORP,MOODY GROCERY,2660,3RD AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92354, 40.813]}",307,800,,,-73.92354,40.813
BRONX,760451,Store,A,MORRO DELI GROCERY CORP,MORRO DELI GROCERY,602,MORRIS AVE #3,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.9222, 40.8187]}",307,800,,,-73.9222,40.8187
BRONX,760449,Store,A,DELI GROCERY 137A CORP,DELI GROCERY 137A,575,E 137TH ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91782, 40.80605]}",307,800,,,-73.91782,40.80605
BRONX,760435,Store,AC,GLOBAL FRUIT MARKET CORP,GLOBAL FRUIT MARKET,722,BURKE AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86634, 40.87142]}",307,1000,,,-73.86634,40.87142
BRONX,760402,Store,AC,JP BXWOOD GROCERY CORP,JP DELI AND GROCERY,884,E 233RD STREET ###,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.85188, 40.89166]}",307,,,,-73.85188,40.89166
BRONX,760386,Store,AC,WALES AVE GROCERY CORP,WALES AVE GROCERY,481,WALES AVE ####,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90781, 40.81127]}",307,,,,-73.90781,40.81127
BRONX,760377,Store,AC,LA MIA DELI INC,LA MIA DELI,1398,OGDEN AVENUE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92403, 40.8426]}",307,,,,-73.92403,40.8426
BRONX,760358,Store,AC,BAKERY AND TAQUERIA ZITALALY CORPORATION,BAKERY AND TAQUERIA ZITALALY,34,W 183RD ST,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90524, 40.85882]}",307,1400,,,-73.90524,40.85882
BRONX,760356,Store,AC,MONTER SEAFOOD CORP,MONTER SEAFOOD,3824,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86238, 40.88438]}",307,,,,-73.86238,40.88438
BRONX,760341,Store,AC,DELY GROCERY METRO LOS REYES INC,DELY GROCERY METRO LOS REYES,531,E 184TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89115, 40.8551]}",307,800,,,-73.89115,40.8551
BRONX,760337,Store,AC,MARCS DELI & GROCERY CORP,MARCS DELI & GROCERY,1126,WESTCHESTER AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.88993, 40.82569]}",307,,,,-73.88993,40.82569
BRONX,760309,Store,A,WESTCHESTER AMIGO 99 INC,AMIGO FOOD FOR LESS,1255,WESTCHESTER AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.88723, 40.8271]}",307,,,,-73.88723,40.8271
BRONX,760290,Store,AC,STAR ONE DELI GROCERY 1 CORP,STAR ONE DELI GROCERY 1,541,E TREMONT AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89549, 40.84652]}",307,1200,,,-73.89549,40.84652
BRONX,760246,Store,AC,LEBANON GOURMET DELI INC,LEBANON GOURMET DELI,750,E 169TH STREET STORE #1,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.89998, 40.83098]}",307,,,,-73.89998,40.83098
BRONX,760240,Store,AC,MAYSA GOURMET DELI 2 CORP,MAYSA GOURMET DELI 2,243B,EAST 138TH ST,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92801, 40.81164]}",307,800,,,-73.92801,40.81164
BRONX,760230,Store,AC,1612 FRESH MARKET INC,C TOWN,1612,WESTCHESTER AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87512, 40.82935]}",307,10000,,,-73.87512,40.82935
BRONX,760222,Store,AC,NOVAX DELI CORPORATION,NOVAX DELI,831,DAWSON ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89844, 40.81897]}",307,,,,-73.89844,40.81897
BRONX,760218,Store,AC,1214 CONVENIENCE STORE CORPORATION,1214 CONVENIENCE STORE,1214,SOUTHERN BLVD,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.8919, 40.82902]}",307,,,,-73.8919,40.82902
BRONX,760217,Store,AC,NSR DELI GROCERY CORP,NSR DELI GROCERY,182-B,E 166 STREET,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91883, 40.8316]}",307,,,,-73.91883,40.8316
BRONX,760170,Store,A,E149 DISCOUNT STORE CORP,E149 DISCOUNT STORE,833,E 149TH ST,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90523, 40.81244]}",307,1500,,,-73.90523,40.81244
BRONX,760136,Store,AC,ALAND GOURMET DELI 2 INC,ALAND GOURMET DELI 2,1851,ARCHER ST,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.86496, 40.83773]}",307,1000,,,-73.86496,40.83773
BRONX,760107,Store,AC,FIRST HEALTH FRESH GOURMET INC,FIRST HEALTH FRESH GOURMET,795,SOUTHERN BLVD,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.89645, 40.81609]}",307,,,,-73.89645,40.81609
BRONX,760086,Store,A,290 FAMILY DISCOUNT 99CENTS PLUS LLC,290 FAMILY DISCOUNT 99CENTS PLUS,290,E KINGSBRIDGE ROAD,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89423, 40.86323]}",307,,,,-73.89423,40.86323
BRONX,760078,Store,AC,BRONX PARK CONVENIENCE CORPORATION,BRONX PARK CONVENIENCE,2028,WHITE PLAINS RD,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86786, 40.85106]}",307,1200,,,-73.86786,40.85106
BRONX,760077,Store,A,NEW HOPE GROCERY INC,NEW HOPE GROCERY,944,ALDUS ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89145, 40.8231]}",307,,,,-73.89145,40.8231
BRONX,760063,Store,AC,LINO DELI GROCERY CORP,LINO DELI GROCERY,1160,BOYNTON AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87812, 40.82818]}",307,900,,,-73.87812,40.82818
BRONX,760050,Store,A,C&S AFRICAN-CARIBBEAN SUPERMARKET LLC,C&S AFRICAN-CARIBBEAN SUPERMARKET,3535,WHITE PLAINS RD###,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86611, 40.87845]}",307,700,,,-73.86611,40.87845
BRONX,760049,Store,AC,GREEN VILLAGE MEAT MARKET II CORP,GREEN VILLAGE MEAT MARKET II,116,E 170TH ST###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91536, 40.83932]}",307,,,,-73.91536,40.83932
BRONX,760046,Store,AC,CHARLIES DELI & GRILL CORP,CHARLIES DELI & GRILL,2434,CRESTON AVE,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.89885, 40.86143]}",307,,,,-73.89885,40.86143
BRONX,760035,Store,AC,BLUE BAY KITCHEN & MARKET INC,BLUE BAY KITCHEN & MARKET,2769,3RD AVE ##,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92041, 40.8146]}",307,,,,-73.92041,40.8146
BRONX,760030,Store,AC,JASON DELI & GROCERY CORP,JASON DELI & GROCERY,218,W TREMONT AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91728, 40.85207]}",307,,,,-73.91728,40.85207
BRONX,760029,Store,AC,SABROSURA 718 DELI INC,SABROSURA 718 DELI,2258,MORRIS AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90235, 40.8574]}",307,1600,,,-73.90235,40.8574
BRONX,760028,Store,AC,EL SABOR DELI GROCERY CORP,EL SABOR DELI GROCERY,860,E 180TH STREET,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88325, 40.84538]}",307,1600,,,-73.88325,40.84538
BRONX,760001,Store,AC,ACEMAK DELI & GROCERY INC,ACEMAK DELI & GROCERY,363,E 180TH STREET,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89863, 40.85201]}",307,,,,-73.89863,40.85201
BRONX,759996,Store,AC,PAYA GOURMET DELI CORP,PAYA GOURMET DELI,1570,E 174TH ST,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87795, 40.83397]}",307,1000,,,-73.87795,40.83397
BRONX,759984,Store,AC,AA DELI & GRILL INC,AA DELI & GRILL,839C,PROSPECT AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.90155, 40.81986]}",307,2000,,,-73.90155,40.81986
BRONX,759971,Store,AC,NOAH GOURMET DELI INC,NOAH GOURMET DELI,1801,RADCLIFF AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.85723, 40.84792]}",307,1200733,,,-73.85723,40.84792
BRONX,759916,Store,AC,ALCANTARA 05 DELI GROCERY CORP,ALCANTARA 05 DELI GROCERY,1736,ZEREGA AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.85212, 40.84053]}",307,1500,,,-73.85212,40.84053
BRONX,759903,Store,AC,BX23 DELI FOOD CORP,BX23 DELI FOOD,1584,UNIVERSITY###,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.92061, 40.8468]}",307,900,,,-73.92061,40.8468
BRONX,759894,Store,AC,1850 FOOD CORP,ANTILLANA SUPERFOOD MARKETPLACE,1850,JEROME AVENUE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91135, 40.84913]}",307,,,,-73.91135,40.84913
BRONX,759882,Store,AC,ORLANDINA DELI GROCERY CORP,ORLANDINA DELI GROCERY,261,EAST 172ND STREET ##,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.91048, 40.8403]}",307,1400,,,-73.91048,40.8403
BRONX,759830,Store,AC,NICOLE DELI GROCERY CORP,NICOLE DELI GROCERY,119,EAST 157TH STREET ##,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.9263, 40.82543]}",307,1200,,,-73.9263,40.82543
BRONX,759799,Store,AC,JB 170 DELI CORP,JB 170 DELI,1346,EDWARD L GRANT HWY,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.9216, 40.84062]}",307,1200,,,-73.9216,40.84062
BRONX,759790,Store,AC,ECG DELI INC,ECG DELI,1349,WEBSTER AVENUE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90802, 40.83515]}",307,1200,,,-73.90802,40.83515
BRONX,759770,Store,AC,RDP PETROLEUM INC,SUNOCO,1724,WEBSTER AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.90299, 40.84404]}",307,1100,,,-73.90299,40.84404
BRONX,759752,Store,AC,ANGELS & SON FISH MARKET LLC,ANGELS & SON FISH MARKET,12,E 183RD STREET,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90315, 40.85852]}",307,1800,,,-73.90315,40.85852
BRONX,759721,Store,AC,RAMIREZ GROCERY CORP,RAMIREZ GROCERY,571,E 139TH STREET,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91688, 40.80745]}",307,,,,-73.91688,40.80745
BRONX,759713,Store,AC,MURAD 1 DELI GROCERY CORP,MURAD 1 DELI GROCERY,2026,LAFONTAINE AVENUE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89335, 40.84814]}",307,,,,-73.89335,40.84814
BRONX,759706,Store,AC,MI VIEJA DELI GROCERY & MORE CORP,MI VIEJA DELI GROCERY & MORE,314,EAST KINGSBRIDGE ROAD ###,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89416, 40.86273]}",307,1000,,,-73.89416,40.86273
BRONX,759580,Store,A,AL REHMAN GROCERY & HALAL MEAT INC,AL REHMAN GROCERY & HALAL MEAT,1059,ALLERTON AVE,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85724, 40.86548]}",307,,,,-73.85724,40.86548
BRONX,759552,Store,A,TOP TOP DELI CORP,TOP TOP DELI,1405,WALTON AVE STORE ONE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.9158, 40.83977]}",307,900,,,-73.9158,40.83977
BRONX,759537,Store,A,ETS ESSOVALENINI LLC,ETS ESSOVALENINI,1458,BOSTON RD###,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.89513, 40.83408]}",307,,,,-73.89513,40.83408
BRONX,759526,Store,AC,EVERGREEN DELI MARKET INC,EVERGREEN DELI MARKET,1480,WESTCHESTER AVENUE  ##,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.88089, 40.82845]}",307,1200,,,-73.88089,40.82845
BRONX,759521,Store,A,KINGS CASH & CARRY 2 INC,KINGS CASH & CARRY,17,CANAL PLACE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.9281, 40.8125]}",307,10000,,,-73.9281,40.8125
BRONX,759519,Store,AC,266 DELI & GOURMET CORP,266 DELI & GOURMET,266,E GUN HILL RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87555, 40.87967]}",307,900,,,-73.87555,40.87967
BRONX,759510,Store,AC,271 CONVENIENCE STORE INC,271 CONVENIENCE STORE,271,E KINGSBRIDGE RD,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89427, 40.8636]}",307,,,,-73.89427,40.8636
BRONX,759507,Store,AC,JEROME EXPRESS CONVENIENCE CORP,JEROME EXPRESS CONVENIENCE,2130,JEROME AVE. ###,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90566, 40.85574]}",307,1300,,,-73.90566,40.85574
BRONX,759500,Store,AC,MUKTI 590 PETROLEUM INC,MULTI 590 PETROLEUM,119,BRUCKNER BLVD ###,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92181, 40.80442]}",307,,,,-73.92181,40.80442
BRONX,759496,Store,AC,975 WALTON DELI AND GROCERY CORP,975 WALTON DELI AND GROCERY,975 A,WALTON AVE. ###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92258, 40.82983]}",307,300,,,-73.92258,40.82983
BRONX,759484,Store,AC,ROCHELL DELI GROCERY CORP,ROCHELL DELI GROCERY,984,JENNINGS STREET###,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88773, 40.83138]}",307,,,,-73.88773,40.83138
BRONX,759481,Store,AC,FIVE STAR CONVENIENCE & DELI CORP,FIVE STAR CONVENIENCE & DELI,1531,WESTCHESTER AVE STORE 1,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87873, 40.82862]}",307,600,,,-73.87873,40.82862
BRONX,759480,Store,AC,FAMOUS 837 GOURMET DELI INC,FAMOUS 837 GOURMET DELI,837,HOME ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89845, 40.82786]}",307,,,,-73.89845,40.82786
BRONX,759461,Store,AC,BUCKMART GROCERY INC,BUCKMART GROCERY,1151,NELSON AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92619, 40.83649]}",307,,,,-73.92619,40.83649
BRONX,759439,Store,AC,CRUNCH & MUNCH GROCERY INC,CRUNCH & MUNCH GROCERY,949A,OGDEN AVENUE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.93018, 40.83152]}",307,,,,-73.93018,40.83152
BRONX,759404,Store,AC,CASTLE HILL SUPERMARKET INC,ADI'S SUPERMARKET,1375,CASTLE HILL AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.8521, 40.83581]}",307,500,,,-73.8521,40.83581
BRONX,759371,Store,A,CHOSEN RX INC,JJ PHARMACY,332,EAST 188TH STREET,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89438, 40.86044]}",307,,,,-73.89438,40.86044
BRONX,759363,Store,AC,MYA GOURMET DELI CORP,MYA GOURMET DELI,1718,SOUTHERN BLVD,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88782, 40.83722]}",307,1000,,,-73.88782,40.83722
BRONX,759340,Store,AC,FAMOUS DELI CORP THE,FAMOUS DELI,4201,ONEIDA AVE,BRONX,NY,10470,"{'type': 'Point', 'coordinates': [-73.87247, 40.89636]}",307,1000,,,-73.87247,40.89636
BRONX,759294,Store,AC,NATALIA GROCERY CORP,NATALIA GROCERY,459,TAYLOR AVENUE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.86144, 40.81484]}",307,,,,-73.86144,40.81484
BRONX,759288,Store,AC,ADALYNE DELI GROCERY CORP,ADALYNE DELI GROCERY,551,EAST 172ND ST.,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89939, 40.83944]}",307,1300,,,-73.89939,40.83944
BRONX,759256,Store,AC,N DELICATESSEN LLC,N DELICATESSEN,5706,MOSHOLU AVE,BRONX,NY,10471,"{'type': 'Point', 'coordinates': [-73.90029, 40.90552]}",307,,,,-73.90029,40.90552
BRONX,759158,Store,AC,EAST 177TH DELI & GROCERY INC,EAST 177TH DELI & GROCERY,1898,JEROME AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91065, 40.85013]}",307,1000,,,-73.91065,40.85013
BRONX,759153,Store,AC,IN & OUT DELI 1 & GROCERY INC,IN & OUT DELI 1 & GROCERY,3742,3RD AVE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90277, 40.83612]}",307,,,,-73.90277,40.83612
BRONX,759124,Store,AC,ROSEDALE DELI & JUICE BAR CORP,ROSEDALE DELI & JUICE BAR,843,SOUNDVIEW AVE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.86759, 40.82235]}",307,,,,-73.86759,40.82235
BRONX,759118,Store,AC,169 STREET MATANZA DELI GROCERY INC,169 STREET MATANZA DELI GROCERY,157,W 169TH STREET ###,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92573, 40.84013]}",307,1000,,,-73.92573,40.84013
BRONX,759115,Store,AC,NOAH DELI AND GROCERY CORP,NOAH DELI AND GROCERY,229,SAINT ANNS AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.91707, 40.80744]}",307,,,,-73.91707,40.80744
BRONX,759068,Store,A,CAZARES GROCERY LLC,CAZARES GROCERY,344,E 148TH STREET  ##,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92011, 40.81594]}",307,800,,,-73.92011,40.81594
BRONX,759050,Store,AC,NEW BEST GOURMET DELI CORP,NEW BEST GOURMET DELI,573,EAST FORDHAM RD,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.8858, 40.85877]}",307,,,,-73.8858,40.85877
BRONX,759046,Store,AC,ALLERTON HALAL MEAT MARKET INC,ALLERTON HALAL MEAT MARKET,755,ALLERTON AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86508, 40.86547]}",307,,,,-73.86508,40.86547
BRONX,758942,Store,AC,BEDFORD DELI 1 INC,BEDFORD DELI,26,BEDFORD PARK BLVD E,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.88854, 40.87257]}",307,1000,,,-73.88854,40.87257
BRONX,758938,Store,AC,SABANA BUEY DELI GROCERY CORP,SABANA BUEY DELI GROCERY,804,E 178TH STREET,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.887, 40.84453]}",307,,,,-73.887,40.84453
BRONX,758917,Store,AC,ILUSION DELI GROCERY CORP,ILUSION DELI GROCERY,662,EAST 141ST ST,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.9131, 40.80748]}",307,1000,,,-73.9131,40.80748
BRONX,758904,Store,A,CULINART INC,BALDOR SPECIALTY FOODS,155,FOOD CENTER DRIVE  ##,BRONX,NY,10474,"{'type': 'Point', 'coordinates': [-73.87445, 40.80814]}",307,400,,,-73.87445,40.80814
BRONX,758884,Store,AC,SEANS QUALITY DELI LLC,SEAN'S QUALITY DELI,4273,KATONAH AVENUE,BRONX,NY,10470,"{'type': 'Point', 'coordinates': [-73.86721, 40.8977]}",307,1100,,,-73.86721,40.8977
BRONX,758879,Store,AC,FM GROCERY & CANDY CORP,FM GROCERY & CANDY,131,WEST KINGSBRIDGE RD. ###,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90296, 40.86902]}",307,,,,-73.90296,40.86902
BRONX,758855,Store,A,ALDI INC,ALDI #149 (10/18/23),843,WHITE PLAINS RD,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.85827, 40.82201]}",307,,,,-73.85827,40.82201
BRONX,758838,Store,AC,Z3 MARKET AND DELI CORP,Z3 MARKET AND DELI,3200,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86715, 40.87167]}",307,,,,-73.86715,40.87167
BRONX,758835,Store,AC,MAWNIA DELI & GROCERY CORP,MAWNIA DELI & GROCERY,180,E 156TH ST,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92371, 40.82321]}",307,1200,,,-73.92371,40.82321
BRONX,758825,Store,AC,413 DELI CORP,413 DELI,2315,HUGHES AVE###,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88771, 40.85346]}",307,,,,-73.88771,40.85346
BRONX,758804,Store,AC,231 BIG APPLE DELI GROCERY CORPORATION,231 BIG APPLE DELI GROCERY,141,W 231ST ST,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90256, 40.87809]}",307,1200,,,-73.90256,40.87809
BRONX,758752,Store,AC,DARIOS DELIGHTS CORP,DARIO'S DELIGHTS,2349,ANDREW AVE NORTH,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.9064, 40.86248]}",307,900,,,-73.9064,40.86248
BRONX,758711,Store,AC,TIM LOTTERY AND GROCERY CORP,TIM LOTTERY AND GROCERY,3968,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.86057, 40.88766]}",307,1000,,,-73.86057,40.88766
BRONX,758699,Store,AC,MI GERIZIN MARKET CORP,MI GERIZIN MARKET,777,ELTON AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.9135, 40.82127]}",307,2000,,,-73.9135,40.82127
BRONX,758694,Store,AC,ABU AND BROTHERS CORP,ABU AND BROTHERS,1393,WEBBSTER AVE ###,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90746, 40.83618]}",307,3000,,,-73.90746,40.83618
BRONX,758690,Store,AC,HALAL LINCOLN DELI CORP,HALAL LINCOLN DELI,522,MORRIS AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92304, 40.81681]}",307,1500,,,-73.92304,40.81681
BRONX,758686,Store,AC,717 DELI GROCERY CORP,717 DELI GROCERY,717,E 187TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88389, 40.85399]}",307,,,,-73.88389,40.85399
BRONX,758675,Store,AC,AZ DELI & GRILL NY INC,AZ DELI & GRILL NY,3827,3RD AVE,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.90134, 40.83799]}",307,,,,-73.90134,40.83799
BRONX,758653,Store,AC,GINO DELI GROCERY CORP,GINO DELI GROCERY,935,E 163RD ST  ##,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89653, 40.821]}",307,1200,,,-73.89653,40.821
BRONX,758647,Store,A,198 99 PLUS CORP,198 99 PLUS,223,E 198TH STREET,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89006, 40.86961]}",307,,,,-73.89006,40.86961
BRONX,758574,Store,AC,STOP 1 KING DELI & GROCERY CORP,STOP 1 KING DELI & GROCERY,1803,MANSION ST ###,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.86745, 40.83803]}",307,750,,,-73.86745,40.83803
BRONX,758568,Store,AC,868 JUQUILA BAKERY AND DELI GROCERY CORP,MEXICANA PATY DELI GROCERY,868,EAST 180TH ST.,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88312, 40.84532]}",307,,,,-73.88312,40.84532
BRONX,758442,Store,AC,WISAM MART LLC,WISAM MART,1764,DR MARTIN LUTHER KING JR BLVD,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91656, 40.8494]}",307,,,,-73.91656,40.8494
BRONX,758412,Store,AC,ABBY MART LLC,ABBY MART,688,E GUN HILL RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86769, 40.8773]}",307,,,,-73.86769,40.8773
BRONX,758391,Store,AC,BUS STOP MINI MARKET 1 CORP,BUS STOP MINI MARKET 1,271,E 206TH STREET,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87994, 40.87494]}",307,,,,-73.87994,40.87494
BRONX,758360,Store,AC,THOMAS LEKISHA,KAYLA'S HUT PLUS,805,PROSPECT AVENUE,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90182, 40.81921]}",307,900,,,-73.90182,40.81921
